ID_Choke,Orifice_ID_gaslift,Qgaslift,CHP,WHP,WHT,TAmbient,FBHP,FBHT,FLP,FLT,DP_Choke,DT_Choke,Qliquid,Qgas,Qoil,Qwater,PReservoir,PI_Liquid,PI_oil
1.410,0.306,0.790,3639.56,449.39,139.33,79.570,3690.06,241.61,437.25,139.07,12.14,0.26,2774.30,0.870,1552.22,1222.08,3984.66,9.42,5.27
2.150,0.282,2.300,3567.67,385.90,163.16,80.070,3484.53,241.22,378.30,162.96,7.60,0.19,3470.97,0.439,732.03,2738.94,3853.13,9.42,1.99
1.810,0.294,1.390,3286.52,446.44,142.52,80.280,3432.77,241.86,435.53,142.23,10.91,0.30,4057.32,1.537,3570.44,486.88,3863.72,9.41,8.29
1.720,0.294,1.020,3462.55,387.75,141.83,80.010,3628.17,238.66,381.63,141.62,6.12,0.21,2676.02,0.508,1164.87,1511.15,3912.51,9.41,4.10
1.160,0.295,2.580,3904.57,520.93,166.15,79.410,3749.45,241.15,441.31,165.87,79.62,0.29,3793.48,0.507,985.92,2807.55,4152.57,9.41,2.45
1.340,0.295,2.600,3590.44,441.77,154.62,79.810,3456.46,240.43,362.38,154.34,79.39,0.28,4985.93,1.775,4175.71,810.21,3986.64,9.40,7.88
1.990,0.294,2.520,3280.21,401.17,151.43,80.170,3227.08,241.35,386.63,151.20,14.54,0.23,4499.90,1.617,3692.61,807.28,3706.33,9.39,7.71
1.900,0.324,0.140,3668.48,397.55,106.44,79.590,4147.18,240.89,396.90,106.09,0.65,0.35,1323.36,0.387,926.61,396.74,4288.28,9.38,6.57
1.460,0.294,2.940,3488.54,490.13,150.07,80.390,3301.56,239.00,439.75,149.84,50.38,0.23,4764.15,2.128,4262.96,501.19,3809.66,9.38,8.39
1.170,0.298,1.320,3321.33,501.57,136.30,79.760,3377.26,242.36,448.81,136.01,52.76,0.29,3943.18,1.783,3846.18,97.00,3797.85,9.38,9.14
1.950,0.333,2.930,3710.93,506.00,166.93,80.040,3657.15,239.62,494.22,166.77,11.78,0.16,3923.82,0.594,1002.54,2921.28,4076.31,9.36,2.39
1.210,0.309,0.530,3620.75,525.16,120.09,79.820,3723.75,240.91,517.63,119.71,7.53,0.37,1788.74,0.569,1061.62,727.12,3914.88,9.36,5.55
1.910,0.288,2.720,3510.55,418.84,157.79,79.890,3378.71,240.40,398.17,157.60,20.67,0.18,4879.62,1.990,3747.06,1132.56,3900.22,9.36,7.19
1.130,0.340,1.610,3701.65,570.97,150.73,80.800,3672.56,240.01,521.49,150.41,49.48,0.31,3427.91,1.034,1863.75,1564.15,4039.19,9.35,5.08
2.040,0.307,2.930,3559.95,463.47,164.24,79.350,3480.37,240.18,453.33,163.98,10.14,0.26,3768.61,0.554,1101.19,2667.42,3884.14,9.33,2.73
1.000,0.318,0.290,3866.95,522.65,135.15,79.220,3736.42,240.64,441.57,134.85,81.08,0.30,3819.48,2.229,3611.70,207.78,4145.82,9.33,8.82
2.050,0.318,2.220,3484.43,495.16,152.05,79.200,3471.18,237.75,484.32,151.80,10.84,0.25,4513.56,1.869,3461.45,1052.11,3955.50,9.32,7.15
2.110,0.291,2.380,3723.25,379.05,160.20,80.430,3689.97,239.39,359.46,160.01,19.59,0.20,5981.81,2.464,5292.71,689.10,4331.90,9.32,8.25
1.320,0.298,0.150,3951.50,406.70,108.80,80.120,4333.33,238.80,404.51,108.54,2.19,0.26,1290.65,0.338,757.35,533.29,4472.01,9.31,5.46
1.350,0.318,2.230,3355.00,464.29,149.47,79.770,3239.39,240.72,406.16,149.18,58.13,0.29,4283.16,2.090,3503.62,779.53,3700.10,9.30,7.60
1.660,0.303,0.820,4100.56,423.46,150.91,79.680,4113.75,239.84,415.68,150.63,7.78,0.27,3074.00,0.663,1089.43,1984.57,4444.68,9.29,3.29
1.930,0.305,0.590,3227.49,392.04,131.45,80.040,3437.95,240.18,386.53,131.15,5.51,0.30,3350.30,1.488,3047.43,302.87,3798.98,9.28,8.44
2.310,0.296,2.680,3451.08,378.42,164.26,79.830,3356.00,241.18,370.97,163.99,7.45,0.27,3624.38,0.534,913.34,2711.03,3746.87,9.27,2.34
1.610,0.317,0.060,3631.61,439.44,127.36,79.510,3819.46,240.53,431.72,127.00,7.72,0.36,3316.09,1.678,3180.79,135.30,4177.12,9.27,8.89
1.000,0.321,0.730,3475.87,379.07,124.86,80.260,3539.38,241.80,362.61,124.51,16.46,0.35,1452.89,0.114,246.41,1206.48,3696.10,9.27,1.57
1.860,0.284,2.930,3615.01,533.29,157.39,79.910,3414.50,239.93,515.79,157.12,17.50,0.27,4490.09,1.919,3132.74,1357.35,3898.90,9.27,6.47
1.410,0.341,1.490,3650.05,496.35,151.25,80.270,3685.36,238.63,463.42,151.05,32.93,0.20,4363.68,1.707,3296.76,1066.92,4157.61,9.24,6.98
2.160,0.313,2.330,3258.17,427.57,147.33,80.480,3191.67,240.81,414.55,147.09,13.02,0.23,4808.06,2.743,4651.80,156.26,3712.10,9.24,8.94
1.340,0.335,2.890,3524.44,546.07,152.40,80.670,3378.08,239.04,477.54,152.13,68.53,0.27,4715.55,2.367,4016.24,699.32,3889.52,9.22,7.85
1.190,0.334,0.890,3370.34,536.46,129.12,79.390,3474.96,238.12,506.17,128.81,30.29,0.31,3383.42,1.626,3228.80,154.62,3842.10,9.22,8.79
2.010,0.329,2.440,3486.85,518.33,157.55,79.890,3481.01,239.45,510.66,157.33,7.67,0.23,3481.96,0.714,1325.58,2156.38,3858.94,9.21,3.51
2.240,0.321,1.940,3641.28,475.44,152.26,79.610,3687.29,240.15,464.44,152.05,11.00,0.21,5658.77,2.698,5503.72,155.05,4301.70,9.21,8.96
1.840,0.308,1.110,3585.16,511.83,141.33,79.560,3723.96,239.21,507.18,141.03,4.65,0.30,2862.09,0.723,1519.48,1342.61,4034.76,9.21,4.89
1.010,0.281,2.220,3562.91,532.51,150.51,79.370,3306.21,242.00,368.92,150.31,163.59,0.20,3621.88,1.310,2268.39,1353.50,3699.59,9.21,5.77
1.350,0.321,1.800,3571.66,436.56,155.25,80.420,3579.29,237.96,404.39,155.07,32.17,0.18,3490.92,0.724,1440.70,2050.22,3958.81,9.20,3.80
1.350,0.313,1.240,3501.59,406.41,142.55,80.560,3542.37,239.48,393.93,142.33,12.48,0.23,2206.28,0.180,357.42,1848.86,3782.28,9.20,1.49
1.700,0.304,2.980,3752.69,540.25,161.64,80.370,3598.51,238.03,513.92,161.47,26.33,0.17,4748.82,1.862,3010.28,1738.54,4115.47,9.19,5.82
2.190,0.320,2.210,3604.78,444.42,163.26,80.370,3598.50,242.31,435.52,163.08,8.90,0.18,4338.17,1.271,2285.78,2052.39,4071.08,9.18,4.84
1.650,0.300,2.940,3472.00,529.23,160.22,80.190,3362.99,242.04,514.67,160.02,14.56,0.20,3089.07,0.250,577.96,2511.10,3699.68,9.17,1.72
1.210,0.299,2.370,3485.09,586.70,145.32,79.380,3312.32,239.99,515.26,145.13,71.44,0.18,4198.12,2.184,3658.24,539.88,3770.16,9.17,7.99
2.290,0.304,1.410,3416.90,457.56,145.54,79.880,3433.02,240.01,454.61,145.23,2.95,0.31,2783.12,0.661,1120.76,1662.36,3737.25,9.15,3.68
1.900,0.337,2.820,3650.31,373.52,169.62,80.680,3630.67,241.71,350.96,169.41,22.56,0.21,4902.58,1.098,2441.97,2460.60,4166.66,9.15,4.56
1.300,0.343,1.570,3373.14,492.09,145.14,79.980,3455.00,239.41,465.53,144.87,26.56,0.27,3256.63,0.898,1964.07,1292.56,3811.07,9.15,5.52
1.110,0.308,2.100,3903.56,479.58,162.25,79.680,3792.80,237.87,391.14,162.06,88.44,0.20,3681.03,0.553,1022.22,2658.81,4195.31,9.15,2.54
1.260,0.304,1.650,3850.12,505.81,157.28,80.540,3859.60,241.85,479.74,157.06,26.07,0.22,2994.61,0.305,593.53,2401.08,4187.11,9.14,1.81
1.870,0.290,2.670,3586.01,494.20,161.45,80.780,3489.76,238.78,483.52,161.24,10.68,0.21,3441.69,0.490,887.61,2554.08,3866.29,9.14,2.36
2.000,0.292,1.890,3520.62,511.04,147.65,79.870,3520.24,240.13,498.79,147.34,12.25,0.32,4989.27,2.515,4791.70,197.58,4067.37,9.12,8.76
2.130,0.295,0.180,4177.28,418.69,100.72,79.940,4293.69,241.30,418.52,100.51,0.17,0.21,729.31,0.131,232.80,496.52,4373.72,9.11,2.91
1.750,0.319,1.110,3420.87,366.10,147.88,80.490,3600.19,239.97,355.97,147.62,10.13,0.26,3501.80,0.927,2128.39,1373.40,3984.56,9.11,5.54
1.500,0.302,0.310,3968.89,369.36,112.33,80.190,4029.77,242.05,367.97,112.03,1.39,0.30,1089.70,0.166,286.37,803.33,4149.42,9.11,2.39
2.050,0.334,2.880,3431.04,392.56,157.50,80.140,3344.10,237.64,372.09,157.27,20.47,0.23,5080.62,2.381,4017.24,1063.37,3901.99,9.11,7.20
1.790,0.317,0.780,3553.77,475.38,126.77,80.190,3732.45,239.71,473.49,126.43,1.89,0.34,1701.21,0.223,533.50,1167.71,3919.75,9.08,2.85
2.360,0.331,0.250,3707.08,398.84,98.40,79.740,3743.41,241.44,398.72,98.06,0.12,0.34,606.03,0.083,135.33,470.70,3810.15,9.08,2.03
1.490,0.307,2.150,3551.56,513.53,154.28,79.820,3540.44,237.82,498.23,154.03,15.30,0.25,2866.56,0.264,511.11,2355.46,3856.28,9.08,1.62
1.140,0.288,1.060,3480.04,426.95,141.66,80.310,3551.12,238.99,356.79,141.34,70.16,0.32,4079.35,1.622,3594.72,484.63,4001.39,9.06,7.98
1.030,0.342,2.130,3890.73,579.59,157.44,79.870,3710.72,239.26,415.31,157.22,164.28,0.22,4270.56,1.541,2635.79,1634.77,4182.11,9.06,5.59
1.200,0.284,1.050,3817.04,497.03,149.44,79.600,3782.15,240.42,438.04,149.16,58.99,0.28,4325.94,1.891,3411.00,914.94,4259.72,9.06,7.14
1.010,0.300,2.800,4053.39,640.18,159.94,79.470,3777.05,238.98,419.87,159.68,220.31,0.25,4506.60,1.365,2749.93,1756.67,4274.76,9.05,5.53
1.860,0.323,0.880,3902.11,483.20,143.77,79.910,3936.94,241.24,479.44,143.43,3.76,0.34,2627.53,0.583,979.02,1648.52,4227.24,9.05,3.37
1.590,0.323,1.860,3758.03,414.53,161.73,80.280,3786.35,240.92,399.71,161.56,14.82,0.17,3222.70,0.196,429.26,2793.44,4143.09,9.03,1.20
1.030,0.304,1.790,3687.13,586.03,150.91,80.350,3606.38,241.72,521.39,150.64,64.64,0.27,3088.93,0.740,1342.14,1746.79,3948.70,9.02,3.92
2.010,0.316,0.290,3619.76,401.91,140.17,79.500,3669.12,238.62,393.48,139.89,8.43,0.29,4470.73,2.515,4311.12,159.60,4164.74,9.02,8.70
2.400,0.330,0.800,3398.46,508.81,126.09,79.920,3566.88,239.63,507.78,125.84,1.03,0.26,2012.86,0.521,1094.59,918.26,3790.27,9.01,4.90
2.390,0.302,0.890,3538.05,383.26,150.69,80.360,3654.64,242.26,377.96,150.41,5.30,0.28,4317.63,1.813,3420.86,896.77,4133.85,9.01,7.14
1.560,0.294,2.210,3358.37,380.16,157.40,79.220,3331.62,241.61,355.39,157.14,24.77,0.26,3630.37,0.712,1608.62,2021.75,3734.57,9.01,3.99
2.050,0.291,1.800,3600.55,503.04,152.22,80.110,3591.09,240.32,492.21,152.02,10.83,0.20,4791.39,2.233,4047.29,744.10,4123.11,9.01,7.61
1.770,0.302,1.210,3616.19,472.90,150.10,80.620,3726.53,241.70,464.35,149.76,8.55,0.33,3535.24,1.055,2117.26,1417.99,4119.17,9.00,5.39
1.800,0.282,0.470,3422.11,370.96,129.11,80.440,3462.83,239.27,366.74,128.77,4.22,0.34,2464.03,0.984,1681.95,782.08,3736.63,9.00,6.14
1.660,0.331,0.510,3394.91,415.99,135.25,80.530,3529.34,240.64,402.53,135.05,13.46,0.21,4072.23,2.115,4055.12,17.10,3981.85,9.00,8.96
2.040,0.326,2.810,3287.13,425.06,154.90,80.370,3232.99,241.88,410.64,154.66,14.42,0.25,4518.91,1.756,3519.32,999.58,3735.14,9.00,7.01
1.210,0.307,2.910,3901.53,573.20,153.19,79.740,3646.20,237.75,394.48,152.91,178.72,0.28,5715.74,3.289,5583.14,132.60,4283.17,8.97,8.77
1.130,0.326,0.360,3606.62,436.88,119.05,80.650,3625.57,239.17,425.59,118.70,11.29,0.36,1823.31,0.691,1172.39,650.92,3828.89,8.97,5.77
2.000,0.335,0.450,3501.31,353.49,137.88,80.360,3738.57,237.98,348.56,137.63,4.93,0.25,3399.29,1.270,2629.35,769.94,4117.70,8.97,6.94
1.160,0.298,0.140,3909.18,410.13,138.89,80.110,3904.22,238.46,369.29,138.65,40.84,0.25,3662.81,1.760,3023.28,639.53,4312.87,8.96,7.40
1.520,0.291,2.390,3535.19,483.89,157.23,79.920,3429.21,241.42,452.93,157.01,30.96,0.22,4178.27,1.442,2610.17,1568.11,3895.76,8.96,5.59
1.090,0.309,2.120,3474.86,537.82,146.38,80.690,3268.23,241.71,398.78,146.08,139.04,0.30,4191.50,2.251,3685.17,506.33,3736.45,8.95,7.87
1.300,0.315,2.920,3694.57,503.02,161.60,80.340,3511.52,240.05,419.09,161.37,83.93,0.23,4590.95,1.634,2859.25,1731.71,4025.50,8.93,5.56
2.240,0.304,1.620,3591.78,454.53,150.39,80.640,3610.32,239.10,443.57,150.07,10.96,0.32,5461.82,2.980,5365.15,96.67,4221.98,8.93,8.77
1.050,0.335,2.590,3751.67,575.87,151.68,79.710,3581.00,239.00,369.29,151.44,206.58,0.24,4769.55,1.780,4065.09,704.46,4115.21,8.93,7.61
1.540,0.338,1.190,3694.85,423.34,145.98,79.280,3728.56,241.73,415.58,145.70,7.76,0.28,2353.82,0.216,359.19,1994.63,3992.28,8.93,1.36
1.800,0.294,0.950,3848.98,409.69,153.44,79.590,3901.30,240.44,400.69,153.12,9.00,0.32,3655.71,1.051,1867.34,1788.37,4311.05,8.92,4.56
1.500,0.333,1.410,3492.80,431.09,150.17,79.820,3569.13,240.38,405.08,149.86,26.01,0.31,4205.79,1.541,3155.60,1050.19,4040.98,8.91,6.69
2.150,0.318,1.200,3273.35,392.51,142.13,80.760,3326.81,237.79,383.54,141.89,8.97,0.24,4449.12,2.340,4232.45,216.67,3826.64,8.90,8.47
2.200,0.320,1.280,3750.69,366.31,158.84,80.110,3848.25,242.20,361.32,158.65,4.99,0.19,3527.38,0.620,1253.63,2273.75,4245.28,8.88,3.16
1.170,0.340,1.100,3553.37,520.53,136.82,80.290,3532.81,239.14,500.88,136.53,19.65,0.29,2312.88,0.587,949.44,1363.44,3793.23,8.88,3.65
1.620,0.287,2.890,3661.14,427.27,164.10,79.540,3492.53,237.75,398.52,163.94,28.75,0.16,4042.01,0.774,1405.41,2636.60,3947.76,8.88,3.09
2.230,0.295,2.460,3560.35,410.89,164.09,79.850,3507.25,242.04,401.09,163.89,9.80,0.20,4419.26,1.262,2360.33,2058.93,4005.42,8.87,4.74
1.850,0.297,2.670,3533.44,408.71,164.63,80.440,3470.67,240.53,395.55,164.41,13.16,0.21,3533.67,0.299,720.16,2813.51,3869.50,8.86,1.81
1.850,0.342,0.810,3449.60,508.44,132.18,80.680,3564.89,238.10,504.59,131.89,3.85,0.30,2688.61,1.016,1892.51,796.10,3868.43,8.86,6.23
2.000,0.315,0.630,4214.91,479.72,132.53,80.800,4346.10,239.58,478.53,132.33,1.19,0.20,1781.86,0.134,303.63,1478.23,4547.34,8.85,1.51
2.280,0.295,2.990,3551.68,465.50,164.81,80.620,3422.98,241.24,458.84,164.54,6.66,0.27,3503.09,0.406,709.03,2794.07,3818.80,8.85,1.79
2.340,0.317,1.350,3558.58,451.91,145.39,79.480,3594.64,240.49,449.84,145.12,2.07,0.27,2404.60,0.285,481.64,1922.96,3866.34,8.85,1.77
2.110,0.331,2.920,3349.75,460.89,157.90,80.310,3310.42,241.12,450.01,157.71,10.88,0.20,4238.90,1.277,2677.72,1561.19,3789.42,8.85,5.59
1.680,0.312,2.920,3682.97,518.49,164.09,80.270,3607.96,239.61,503.26,163.90,15.23,0.19,3342.86,0.153,359.36,2983.51,3985.81,8.85,0.95
2.050,0.341,0.640,3373.97,400.41,138.20,79.510,3437.82,241.29,392.29,137.96,8.12,0.24,4247.00,2.356,4149.32,97.68,3918.29,8.84,8.64
1.600,0.317,0.980,3667.94,514.51,145.93,80.310,3733.32,239.88,499.39,145.65,15.12,0.27,4119.60,1.879,3405.26,714.34,4199.43,8.84,7.31
1.610,0.290,0.960,3423.04,393.27,144.08,79.930,3482.66,240.95,380.32,143.78,12.95,0.29,3381.68,1.242,2267.76,1113.93,3865.33,8.84,5.93
2.190,0.284,3.000,3517.72,498.04,157.93,79.630,3359.90,240.32,489.12,157.71,8.92,0.22,4153.29,1.223,2490.73,1662.56,3830.00,8.83,5.30
2.200,0.339,2.040,3368.92,387.21,154.99,79.210,3390.37,239.40,382.37,154.80,4.84,0.19,2868.39,0.229,406.74,2461.65,3715.57,8.82,1.25
2.350,0.326,0.540,3404.75,507.46,122.32,79.440,3691.77,238.06,506.13,122.00,1.33,0.32,2496.45,0.949,2076.05,420.40,3974.91,8.82,7.33
1.330,0.297,2.150,4043.25,450.15,169.42,80.030,4005.12,240.96,401.94,169.14,48.21,0.28,4216.60,0.482,1150.29,3066.31,4483.49,8.81,2.40
2.310,0.294,2.520,3707.62,391.34,169.19,80.700,3662.81,241.76,384.61,168.92,6.73,0.27,3709.40,0.256,543.06,3166.34,4084.34,8.80,1.29
2.180,0.339,0.110,3405.32,374.35,104.66,79.830,3785.42,242.34,373.83,104.38,0.52,0.29,1366.81,0.519,1111.90,254.91,3940.76,8.80,7.16
1.400,0.319,0.480,3518.48,383.43,139.32,80.760,3624.92,238.42,359.06,139.01,24.37,0.31,3859.50,1.781,3370.89,488.61,4063.60,8.80,7.68
2.160,0.285,1.900,3329.48,511.41,146.38,79.340,3318.73,239.76,506.40,146.10,5.01,0.28,3328.71,1.056,1992.57,1336.14,3697.25,8.79,5.26
2.070,0.341,0.900,3334.21,393.81,133.34,79.870,3511.81,240.05,391.73,132.98,2.08,0.36,2104.88,0.367,819.22,1285.66,3751.24,8.79,3.42
1.650,0.314,2.870,3452.80,421.14,162.64,80.390,3364.24,239.28,401.26,162.42,19.88,0.23,3311.98,0.285,508.06,2803.92,3741.09,8.79,1.35
2.190,0.310,1.610,3316.95,402.46,146.59,80.500,3302.11,238.85,391.67,146.37,10.79,0.22,4730.79,2.677,4463.98,266.82,3841.14,8.78,8.28
2.130,0.281,0.120,3877.63,480.49,133.12,80.170,3997.68,240.41,477.60,132.80,2.89,0.32,3304.28,1.587,2841.68,462.60,4374.20,8.78,7.55
2.160,0.291,1.900,3468.62,519.38,148.26,80.180,3471.75,240.08,516.46,147.96,2.92,0.30,2390.18,0.127,271.28,2118.89,3744.15,8.77,1.00
2.080,0.337,2.880,3330.61,371.20,157.86,79.710,3244.99,238.80,352.57,157.60,18.63,0.26,4759.84,2.107,3467.07,1292.77,3787.54,8.77,6.39
1.630,0.308,1.000,3852.89,376.09,147.77,80.780,3932.71,238.69,369.45,147.45,6.64,0.32,2515.53,0.250,471.41,2044.12,4219.61,8.77,1.64
2.040,0.329,1.940,3388.98,373.78,156.21,79.620,3427.42,240.10,361.77,155.99,12.01,0.23,4327.26,1.427,2815.74,1511.51,3921.11,8.77,5.70
1.820,0.318,0.850,3812.02,469.23,141.54,80.550,4036.58,238.76,465.61,141.35,3.62,0.19,2611.66,0.462,1092.46,1519.20,4334.59,8.76,3.67
1.540,0.332,0.990,3842.93,483.47,148.52,80.290,3838.10,237.60,470.89,148.21,12.58,0.31,3347.88,1.087,1761.99,1585.89,4220.12,8.76,4.61
2.400,0.311,1.170,3406.76,399.36,143.07,80.270,3447.44,241.75,397.42,142.74,1.94,0.33,2344.81,0.404,657.95,1686.86,3715.06,8.76,2.46
1.420,0.322,2.710,3745.78,518.65,155.05,79.800,3668.04,239.44,457.23,154.84,61.42,0.21,5591.67,2.335,5165.03,426.64,4306.32,8.76,8.09
2.080,0.294,0.850,3799.94,477.06,148.76,80.200,3879.79,240.36,472.19,148.47,4.87,0.29,3680.40,1.326,2384.90,1295.50,4300.06,8.76,5.67
1.820,0.331,1.750,3375.46,473.10,149.16,80.000,3479.62,239.20,465.02,148.97,8.08,0.18,3291.53,0.703,1671.77,1619.76,3855.65,8.75,4.45
1.060,0.301,0.710,3547.65,453.23,136.75,79.370,3463.93,241.49,351.04,136.53,102.19,0.22,4022.97,2.188,3872.92,150.06,3923.72,8.75,8.42
1.510,0.290,0.850,3770.91,452.05,143.10,80.250,3891.72,239.54,442.84,142.89,9.21,0.22,2847.47,0.678,1364.22,1483.25,4217.44,8.74,4.19
1.310,0.304,0.050,3992.84,480.46,132.52,80.620,4042.85,238.53,465.10,132.17,15.36,0.35,3226.42,1.576,2715.03,511.39,4412.11,8.74,7.35
1.230,0.316,0.360,3740.98,449.72,108.04,80.240,3864.73,240.14,447.35,107.79,2.37,0.25,991.81,0.169,328.49,663.33,3978.27,8.74,2.89
2.200,0.323,1.040,3935.27,473.06,146.88,79.740,4028.91,239.73,470.84,146.62,2.22,0.25,2611.60,0.335,660.47,1951.12,4328.12,8.73,2.21
1.430,0.316,2.880,3875.50,498.17,167.72,79.420,3753.08,242.06,439.78,167.48,58.39,0.23,5003.11,1.522,2883.79,2119.32,4326.82,8.72,5.03
2.170,0.315,1.910,3944.35,522.61,162.03,79.730,4010.54,238.24,517.39,161.77,5.22,0.25,3733.59,0.497,1084.61,2648.98,4438.98,8.71,2.53
1.340,0.293,2.030,3468.98,423.13,154.09,79.320,3428.75,238.08,390.64,153.92,32.49,0.17,3220.35,0.493,1045.01,2175.35,3798.45,8.71,2.83
1.880,0.290,2.930,3740.07,473.28,168.24,80.210,3615.60,241.98,458.10,168.00,15.18,0.23,4161.37,0.740,1459.81,2701.56,4093.63,8.71,3.05
2.360,0.304,2.940,3380.20,374.50,156.00,80.480,3242.80,237.76,361.41,155.79,13.09,0.21,4920.86,2.293,3932.75,988.11,3808.33,8.70,6.95
2.170,0.294,2.810,3639.09,439.40,166.57,80.360,3535.98,241.59,429.93,166.32,9.47,0.25,4037.74,0.722,1372.02,2665.71,4000.45,8.69,2.95
1.320,0.344,2.040,3551.91,436.91,158.51,80.280,3544.08,241.45,405.17,158.21,31.74,0.30,3110.14,0.298,608.34,2501.80,3902.03,8.69,1.70
1.470,0.322,1.400,3299.84,407.53,145.99,79.660,3337.38,240.62,386.72,145.72,20.81,0.27,3368.21,1.109,2100.75,1267.46,3725.08,8.69,5.42
1.080,0.334,1.540,3443.07,467.92,143.90,79.220,3307.29,238.01,356.28,143.68,111.64,0.22,3777.85,1.737,2913.48,864.37,3742.64,8.68,6.69
1.810,0.329,0.570,4012.37,520.15,133.75,80.750,4164.08,237.98,517.60,133.47,2.55,0.29,2315.83,0.583,1119.01,1196.82,4431.00,8.68,4.19
2.130,0.292,2.640,3489.82,390.50,162.99,80.470,3391.87,240.69,378.34,162.80,12.16,0.19,4300.29,1.229,2254.64,2045.65,3887.56,8.68,4.55
1.850,0.317,1.490,3761.29,475.92,156.01,79.360,3827.94,240.58,467.92,155.79,8.00,0.22,3552.46,0.751,1476.76,2075.71,4238.45,8.65,3.60
2.300,0.341,1.140,3950.90,430.24,150.06,79.220,4006.60,239.30,428.02,149.84,2.22,0.23,2636.97,0.229,397.39,2239.58,4311.39,8.65,1.30
1.690,0.281,2.970,3632.45,509.61,162.27,80.410,3457.57,238.83,493.49,162.07,16.12,0.20,3410.50,0.412,751.33,2659.17,3852.24,8.64,1.90
2.030,0.303,1.240,3413.65,474.12,135.95,79.370,3465.02,238.32,471.96,135.71,2.16,0.24,1965.17,0.200,367.88,1597.29,3692.58,8.64,1.62
2.390,0.331,0.400,3819.86,445.19,117.39,79.610,4038.28,240.04,444.70,117.09,0.49,0.30,1466.28,0.295,617.89,848.39,4208.13,8.63,3.64
1.860,0.318,1.670,3754.55,465.33,157.00,80.600,3726.67,241.62,441.68,156.73,23.65,0.27,5785.16,3.312,5457.72,327.44,4397.04,8.63,8.14
1.000,0.299,1.710,3793.95,653.93,143.49,80.470,3586.76,239.67,498.04,143.29,155.89,0.20,4503.49,2.676,4371.53,131.95,4108.66,8.63,8.38
1.240,0.293,2.670,3472.99,542.50,154.39,80.650,3344.69,240.61,495.96,154.11,46.54,0.28,3374.35,0.635,1499.22,1875.13,3735.76,8.63,3.83
1.810,0.335,0.460,3497.95,463.13,124.77,80.010,3637.87,241.58,460.27,124.51,2.86,0.26,2297.33,0.888,1669.47,627.86,3904.22,8.63,6.27
2.390,0.281,1.620,3646.18,451.77,151.78,80.300,3674.04,239.95,449.40,151.60,2.37,0.18,2601.17,0.133,294.71,2306.46,3975.66,8.62,0.98
1.230,0.300,0.290,3721.49,393.38,135.80,80.240,3946.89,241.60,372.44,135.50,20.94,0.30,3102.34,1.132,2340.41,761.94,4307.01,8.61,6.50
1.750,0.306,1.280,3429.79,516.00,140.54,79.930,3536.58,242.09,503.33,140.26,12.67,0.28,4368.64,2.069,4258.99,109.65,4044.85,8.60,8.38
1.790,0.337,2.560,3388.00,454.63,146.62,79.790,3392.95,238.56,431.69,146.34,22.94,0.28,5191.53,2.223,5169.72,21.80,3997.11,8.59,8.56
1.330,0.332,2.100,3767.64,492.17,160.78,80.180,3727.86,239.15,440.66,160.50,51.51,0.28,4390.28,1.307,2462.95,1927.33,4239.11,8.59,4.82
2.320,0.322,1.710,3374.01,433.71,149.29,80.080,3406.88,238.33,430.58,149.09,3.13,0.21,2729.83,0.407,713.03,2016.80,3724.87,8.58,2.24
1.470,0.332,0.980,3449.76,434.77,143.01,80.590,3567.08,239.81,414.88,142.78,19.89,0.23,3772.61,1.482,2989.41,783.19,4006.76,8.58,6.80
1.080,0.310,2.540,3900.88,527.36,164.49,79.710,3715.60,242.40,363.01,164.31,164.35,0.18,4325.99,1.037,2152.18,2173.81,4219.96,8.58,4.27
1.760,0.283,0.980,3151.91,462.68,130.47,79.540,3369.64,241.16,455.72,130.16,6.96,0.31,3288.74,1.335,3033.53,255.21,3753.70,8.56,7.90
1.880,0.314,3.000,3523.13,523.58,160.80,79.680,3439.75,238.78,513.44,160.59,10.14,0.21,3270.00,0.321,600.05,2669.96,3821.72,8.56,1.57
1.610,0.306,2.210,3487.06,459.31,158.73,80.230,3512.14,241.48,441.21,158.54,18.10,0.19,3693.26,0.699,1651.99,2041.26,3943.95,8.55,3.83
1.420,0.344,0.640,3930.40,522.12,138.96,79.710,4087.00,237.69,511.85,138.63,10.27,0.33,2991.75,0.935,1845.01,1146.74,4436.98,8.55,5.27
2.230,0.329,2.620,3478.67,386.48,161.12,80.650,3472.40,238.30,374.34,160.95,12.14,0.18,4819.49,1.545,3193.39,1626.10,4036.39,8.55,5.66
1.660,0.329,0.780,3805.93,406.38,154.79,79.400,3838.07,242.07,387.04,154.51,19.34,0.27,4613.83,1.986,3459.45,1154.38,4378.30,8.54,6.40
2.000,0.328,2.270,3736.00,482.01,164.54,79.280,3766.14,241.42,473.21,164.30,8.80,0.24,3868.54,0.591,1234.45,2634.09,4219.88,8.53,2.72
1.490,0.322,2.060,3932.20,460.72,165.68,79.800,3931.53,239.73,436.94,165.46,23.78,0.21,3750.79,0.362,754.28,2996.51,4371.74,8.52,1.71
1.650,0.297,2.260,3903.26,427.53,166.72,80.730,3837.62,240.10,389.52,166.45,38.01,0.27,5492.38,1.954,3710.66,1781.73,4482.72,8.51,5.75
1.110,0.306,1.650,3750.12,570.26,150.18,80.710,3721.56,238.91,501.09,149.92,69.17,0.26,3982.68,1.365,2790.67,1192.02,4189.76,8.51,5.96
